index,Sample,index_laser,index_sample,Spot Size (µm),Time (s),29Si,29Si 2sigma,31P,31P 2sigma,49Ti,49Ti 2sigma,89Y,89Y 2sigma,90Zr,90Zr 2sigma,91Zr,91Zr 2sigma,140Ce,140Ce 2sigma,146Nd,146Nd 2sigma,147Sm,147Sm 2sigma,151Eu,151Eu 2sigma,157Gd,157Gd 2sigma,159Tb,159Tb 2sigma,163Dy,163Dy 2sigma,165Ho,165Ho 2sigma,167Er,167Er 2sigma,169Tm,169Tm 2sigma,172Yb,172Yb 2sigma,175Lu,175Lu 2sigma,202Hg,202Hg 2sigma,204Pb,204Pb 2sigma,206Pb,206Pb 2sigma,207Pb,207Pb 2sigma,208Pb,208Pb 2sigma,232Th,232Th 2sigma,238U,238U 2sigma,206Pb/238U,206Pb/238U 2sigma,207Pb/206Pb,207Pb/206Pb 2sigma,207Pb/235U(calc),207Pb/235U(calc) 2sigma,208Pb/206Pb,208Pb/206Pb 2sigma,238U/206Pb,238U/206Pb 2sigma,Rho: 207/206 vs 238/206,206Pb/238U Age (Ma),206Pb/238U Age (Ma) 2sigma,207Pb/206Pb Age (Ma),207Pb/206Pb Age (Ma) 2sigma,207Pb/235U(calc) Age (Ma),207Pb/235U(calc) Age (Ma) 2sigma,238U/206Pb Age (Ma),238U/206Pb Age (Ma) 2sigma,Discordance (%),empty,238U/206Pb,238U/206Pb 2sigma,207Pb/206Pb,207Pb/206Pb 2sigma,Rho: 207/206 vs 238/206,C,O,207Pb/235U(calc) Age (Ma),206Pb/238U Age (Ma),Time (s)
242,G_NIST610_Jochum,539,486,30,25,317495.7672,25650.01492,379.1372956,111.8076521,451.3780951,35.90097611,463.9686735,35.86513375,450.7362515,32.36444866,448,31.17691454,452.0575401,31.78466528,427.5936251,30.19889146,458.5375325,35.86658494,448.6083644,36.26344041,453.5994442,37.05987881,443.5995568,34.37168023,440.5968496,34.96420375,455.9239424,38.35467025,462.0551649,41.06403664,442.705416,36.1565483,454.544018,34.04078707,450.2665734,34.07799891,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,419.9365977,29.74827207,419.5035495,31.93694985,417.8523846,32.05044053,419.9215781,31.68876252,465.6521432,28.74874448,458.8399052,30.79840144,0.237372752,0.003408287,0.915807082,0.02066827,30.04258872,0.749390308,2.692436045,0.299562669,4.218953109,0.056775927,0.057687917,1373.019985,19.71433586,5112.84607,115.3885843,3488.206911,87.01075913,1371.211291,18.45286983,60.63822991,,4.218953109,0.056775927,0.915807082,0.02066827,0.057687917,,,3488.206911,1373.019985,25
243,G_NIST610_Jochum,540,487,16,25,337411.8692,27259.00744,485.4354502,143.1549957,454.5958804,36.15690708,459.4464271,35.51556063,454.9626571,32.66791945,448,31.17691454,458.0026395,32.20267179,434.7052926,30.7011545,452.3534405,35.38286825,448.1226491,36.22417742,447.9366763,36.59722064,436.0878503,33.78964634,439.1037106,34.84571352,448.8065964,37.75592244,455.2624121,40.46034714,436.1225521,35.61891396,456.0578846,34.15416049,438.2373671,33.16757983,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,434.2457493,30.76193113,440.3493012,33.52394412,442.2288156,33.92018061,441.6199613,33.32619901,461.8167432,28.51195198,473.1126481,31.75642113,0.221485873,0.00491433,0.922441433,0.021827265,28.22106291,1.120228169,2.694455411,0.300220051,4.525696185,0.091796496,0.2891871,1289.717505,28.61625886,5123.038988,121.2238816,3426.806375,136.0262384,1286.944143,26.10360001,62.36386407,,4.525696185,0.091796496,0.922441433,0.021827265,0.2891871,,,3426.806375,1289.717505,25
244,91500_16 µm - 31,583,524,16,25,123680.6294,8540.814598,<36.617,21.18484804,3.236522191,0.9378573,113.6662569,11.81131614,429433.8148,43513.87206,431400,41183.65321,2.079283013,0.168857818,0.175068986,0.088062468,0.327727359,0.118258887,0.188116362,0.05699205,1.570847807,0.278431224,0.670502171,0.08887792,9.157694374,0.831160742,3.49168105,0.384373569,21.53155464,1.480175889,4.838640607,0.525484444,51.09717051,2.851187851,10.54994137,0.637901013,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,<5.596,4.368412293,39.98685034,4.080972,3.677541765,0.411973695,2.168236871,0.240825591,21.37840579,2.262645988,60.83118794,6.592926175,0.177595584,0.003909097,0.075049236,0.003974896,1.834487527,0.110395726,0.134051523,0.016126825,5.638367859,0.105763425,0.270631625,1053.822489,23.19592675,1068.923762,56.61431334,1057.888309,63.66156572,1052.512407,19.74282623,0.384333565,,5.638367859,0.105763425,0.075049236,0.003974896,0.270631625,,,1057.888309,1053.822489,25
245,91500_16 µm - 32,584,525,16,15.846,129232.5124,8846.002526,<51.420,38.15850491,4.043158289,1.272934703,112.4521557,11.73723353,434023.8055,44063.38517,431400,41217.12968,2.040146345,0.188196143,0.181668183,0.108512279,0.272656845,0.143025609,0.139864408,0.064526295,2.009623095,0.474979866,0.663153433,0.116602297,8.357160444,0.948244366,3.584539282,0.442597132,22.03165668,1.749848933,4.879444026,0.5574461,50.87414917,3.414279954,10.85366489,0.753827913,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,<8.028,5.906767552,43.06995426,4.426789582,3.992196826,0.458956626,2.181268377,0.256724211,20.84384848,2.225339846,60.96209264,6.648814389,0.182675101,0.004183307,0.075435269,0.005139747,1.921205572,0.133487176,0.124665796,0.016142402,5.457804729,0.118181573,0.161358638,1081.568983,24.76820911,1079.227169,73.53263488,1088.48713,75.62911295,1084.559355,23.48470438,0.63557449,,5.457804729,0.118181573,0.075435269,0.005139747,0.161358638,,,1088.48713,1081.568983,15.846
246,91500_30 µm - 31,585,526,30,25,125354.6541,7566.168811,<8.427,6.958883137,3.64937543,0.449543875,160.4195828,15.90331495,432968.1099,42975.9775,431400,41183.65321,2.525112386,0.112547976,0.243071752,0.047444302,0.477886415,0.072393996,0.256446505,0.03945066,2.727646443,0.189138254,0.915580044,0.092208112,12.81748175,0.613159353,5.255022562,0.48540037,29.3933582,1.31521499,6.926253611,0.645366778,71.45985993,2.860010804,14.53677112,0.649801963,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,<1.502,1.126434589,46.81377142,4.506724621,4.460058036,0.440572754,2.757578369,0.27007817,26.81915399,2.743768022,73.66350118,7.713295009,0.178634553,0.002032464,0.077413664,0.002431857,1.910504132,0.059800664,0.144946133,0.016416067,5.595558032,0.05889508,0.147684975,1059.507505,12.05483847,1130.977647,35.52829509,1084.760581,33.95407602,1059.937561,11.15618972,2.327986157,,5.595558032,0.05889508,0.077413664,0.002431857,0.147684975,,,1084.760581,1059.507505,25
247,91500_30 µm - 32,586,527,30,25,124905.1241,7494.054115,12.91778169,8.010612991,3.389405022,0.456302261,159.8603943,15.86402797,430712.1128,42690.33746,431400,41183.65321,2.523949367,0.116843512,0.244047446,0.047421516,0.470231023,0.071606296,0.263604852,0.039698281,2.792180526,0.216916964,0.944538342,0.094687242,12.63060705,0.608552757,5.182540748,0.475532593,29.24729154,1.286231244,6.839291141,0.637697073,71.34452062,2.803094705,14.56839067,0.651962033,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,<1.595,1.041211415,46.80466393,4.50679173,4.398241208,0.43675602,2.743425833,0.265755231,26.46379852,2.706421623,73.14876378,7.660658688,0.179825244,0.002044627,0.076347003,0.002564351,1.895779106,0.063750214,0.144183557,0.016301083,5.555714875,0.058423995,0.099190983,1066.016556,12.12068856,1103.292119,37.05748687,1079.610445,36.30454442,1066.943125,11.21999259,1.259147562,,5.555714875,0.058423995,0.076347003,0.002564351,0.099190983,,,1079.610445,1066.016556,25
248,Z_GJ1,587,528,16,25,151562.9411,11224.86915,80.55449363,39.0945417,3.431604977,0.969818565,193.6788369,13.31104847,436623.4076,26606.46084,431400,24689.38289,12.8601364,0.823018908,0.37951015,0.133770451,1.182795187,0.269023429,0.743844399,0.115647832,5.103134919,0.601299173,1.394633822,0.128573756,15.05333893,1.33233451,5.165993865,0.468632109,24.34296993,2.287849833,5.027137439,0.437499008,46.45858459,3.355505608,10.42476531,0.780485667,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,<6.043,2.994548249,104.8642024,7.231647142,6.785398193,0.50679603,0.443929395,0.053943903,7.326019022,0.382673966,259.6814659,14.20458766,0.097430278,0.001433184,0.059598871,0.001293669,0.799987627,0.030013085,0.011375564,0.001259024,10.24498115,0.127473855,0.19097152,599.3298843,8.816044916,588.0741268,12.76489741,596.8217232,22.39092235,600.3782715,7.470246344,-0.42025297,,10.24498115,0.127473855,0.059598871,0.001293669,0.19097152,,,596.8217232,599.3298843,25
249,Z_GJ1,588,529,16,25,152292.6477,11157.96977,<45.079,30.09984531,2.199380465,0.888820888,192.8506753,13.16889227,436156.0849,26606.20081,431400,24689.38289,12.81705176,0.825709154,0.371846952,0.127589262,1.122285566,0.231267228,0.79643752,0.122747189,5.362792434,0.626298209,1.470582875,0.134289079,15.46198825,1.493156474,5.191621461,0.456871915,23.96079677,2.198536904,4.949517106,0.434826253,46.72670922,3.375716152,10.42483832,0.755207069,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,<5.311,3.272774286,104.9888092,7.118743788,6.835415257,0.51936788,0.415781272,0.05050292,7.438030612,0.386842769,260.7003868,14.26606913,0.096896056,0.001425325,0.059985568,0.001302063,0.802331505,0.03010102,0.010646647,0.001178349,10.31341642,0.128325366,0.187678559,596.1910565,8.769873271,602.0880955,13.06908844,598.1430576,22.44049477,596.5731921,7.422901392,0.326343533,,10.31341642,0.128325366,0.059985568,0.001302063,0.187678559,,,598.1430576,596.1910565,25
250,Z_GJ1,589,530,30,25,135342.8711,9669.112904,27.6702894,10.49707489,2.587595931,0.44400152,196.2200065,13.15856939,437164.3088,26435.08671,431400,24689.38289,13.21365734,0.785917052,0.455580009,0.069332642,1.127079233,0.13636032,0.773159176,0.073520403,5.401212025,0.453040186,1.477369379,0.11183872,15.65932448,1.185157907,5.19477492,0.404259141,24.3881589,2.013993263,5.155405451,0.393189698,48.0328561,3.176595816,10.32701667,0.694426458,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,<1.544,1.031628848,91.9244732,6.028361082,6.015898663,0.41726178,0.400267746,0.033113886,7.732540844,0.377565277,245.8138643,13.33940147,0.097368539,0.000872582,0.060330338,0.001309547,0.811493077,0.017794348,0.011722972,0.001297474,10.26365809,0.080601256,-0.000812168,598.9672135,5.367727944,614.4791919,13.33805295,603.2913579,13.2289191,599.3350013,4.706621496,0.716758895,,10.26365809,0.080601256,0.060330338,0.001309547,-0.000812168,,,603.2913579,598.9672135,25
251,Z_GJ1,590,531,30,25,135008.1347,9674.834355,26.34628876,10.43191334,3.506417078,0.507619401,194.7240499,13.03683406,433055.8305,26105.8458,431400,24689.38289,13.49814453,0.800923376,0.473667698,0.085301731,1.059713497,0.135683517,0.748424522,0.072603099,5.411790933,0.449686161,1.450823491,0.110353186,15.54161913,1.148246748,5.282824189,0.411747229,24.01107453,1.983681268,5.086074967,0.386052336,47.11645984,3.088939366,10.18034177,0.684886044,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,<1.327,0.672225889,92.29637198,6.098614527,6.054719084,0.421460457,0.37432712,0.034454282,7.606642166,0.370441494,244.5203773,13.28490697,0.098229848,0.0008803,0.060493883,0.001313097,0.819742056,0.017975231,0.010931794,0.001209908,10.17745454,0.079924293,0.066014528,604.0249161,5.41305325,620.3233888,13.46490868,607.9046029,13.33007792,604.1807419,4.744675451,0.63820652,,10.17745454,0.079924293,0.060493883,0.001313097,0.066014528,,,607.9046029,604.0249161,25
252,G_GSD_1G,591,532,16,25,304021.9115,55015.29668,1083.168387,360.9749588,8014.754082,1426.987607,43.11826961,8.189235984,43.26374523,8.559909589,42,6.656794677,44.21714461,8.050445579,45.62383482,7.280654478,51.08067499,9.720074169,41.56974539,6.692853652,52.83652568,8.735695681,48.42804492,7.271605346,54.38031821,8.129467056,51.3384476,7.836288707,39.81586796,6.311201955,50.65376838,7.357056556,51.73644228,7.60170295,53.58065373,7.581015174,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,44.57740647,10.79035946,62.78795431,8.875484435,56.04482376,8.052541032,57.77930206,8.362803937,47.52693845,6.609523755,46.29040332,7.219880787,0.324820438,0.008768726,0.822751965,0.02562921,36.92856518,1.605813424,2.478413817,0.279847344,3.090294761,0.073407154,0.355199138,1813.221996,48.94903327,4961.008958,154.5383616,3691.633285,160.528151,1807.250225,42.92959292,50.88293295,,3.090294761,0.073407154,0.822751965,0.02562921,0.355199138,,,3691.633285,1813.221996,25
253,G_GSD_1G,592,533,30,25,273939.409,34164.5549,1002.334771,311.9800294,7780.407118,963.3227619,42.97120196,5.30965176,43.69177656,5.30111568,42,5.201542315,43.20841284,5.113365999,46.70129925,5.58746219,49.64675472,6.229687318,42.05232268,5.260699373,52.19179942,6.60100295,49.10350464,6.021291958,54.55161345,6.827534678,52.06067882,6.617716196,41.94727322,5.534893374,52.28423953,6.561275457,53.66056086,6.578155453,53.7366726,6.539132965,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,49.37361833,6.4662661,55.6530245,6.779576646,48.44077516,5.921684017,50.83414849,6.168383026,44.88705639,5.086197234,43.09422015,5.013894465,0.336054497,0.005013993,0.801378911,0.020533868,37.16347268,0.984401889,2.451160888,0.273473186,2.976668099,0.039914641,0.168727759,1867.65492,27.86574234,4923.555956,126.1571108,3697.902584,97.95161826,1867.131828,25.0366836,49.49420983,,2.976668099,0.039914641,0.801378911,0.020533868,0.168727759,,,3697.902584,1867.65492,25
254,G_NIST610_Jochum,593,534,16,25,333162.8482,26915.73529,453.8738137,133.8474639,444.1962098,35.32975501,454.9108439,35.16495658,447.0679585,32.10105231,448,31.17691454,448.1618093,31.51075215,426.7835266,30.14167808,444.6783493,34.78252631,444.5293336,35.9337103,441.7930825,36.09527813,428.09842,33.17059671,431.955033,34.27841982,441.7419548,37.1616084,451.0778655,40.08845567,420.2261739,34.32062813,443.3474669,33.20227771,426.8544824,32.30607699,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,433.1713262,30.68581909,432.0937563,32.89544664,430.4468,33.01646724,429.197757,32.38877568,448.1781425,27.6699229,463.1974091,31.09088723,0.222614447,0.005043893,0.917904222,0.02197396,28.18001529,1.12745507,2.67362988,0.298018502,4.495710228,0.093044298,0.250491455,1295.670804,29.35669898,5116.076519,122.4751517,3425.379036,137.0460918,1294.720702,26.79585043,62.17438158,,4.495710228,0.093044298,0.917904222,0.02197396,0.250491455,,,3425.379036,1295.670804,25
255,G_NIST610_Jochum,594,535,30,25,314463.7905,25405.06599,383.3328553,113.0449234,449.332871,35.7383064,461.0223735,35.6373825,444.9358227,31.94795747,448,31.17691454,447.7961204,31.48504016,428.2587994,30.24586954,450.9606443,35.2739244,445.2159972,35.98921703,450.7306061,36.82548965,441.5378495,34.21193178,437.5787229,34.72469591,451.9978057,38.0243834,455.7746417,40.50587031,440.0928894,35.94317855,447.1016118,33.48342551,441.2472643,33.39538105,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,416.6797269,29.51755563,411.6892291,31.34204295,411.2993681,31.54780593,410.7967701,31.00017235,457.2199764,28.22815371,451.3474276,30.29548892,0.23732852,0.003372005,0.921026282,0.02089941,30.15971958,0.744630911,2.683656616,0.298557869,4.21748684,0.056212009,0.09478942,1372.789542,19.50483376,5120.871303,116.1999272,3492.030977,86.21678991,1371.640707,18.28166457,60.68793344,,4.21748684,0.056212009,0.921026282,0.02089941,0.09478942,,,3492.030977,1372.789542,25
256,Z_Plesovice,595,536,16,25,159092.6801,11962.3321,690.4639681,204.8298455,85.60504505,7.390992133,609.0805721,41.23537686,437462.9419,26605.5334,431400,24676.41845,3.022727473,0.238736184,3.335484273,0.401750555,4.511898473,0.621972919,1.326504664,0.173849288,16.89412136,1.54145844,6.203434003,0.458974607,65.6992147,4.99631532,18.64526312,1.462073211,66.45552683,5.709958413,11.11641515,0.886233948,76.62392723,5.358181665,10.94363261,0.827301492,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,<6.214,3.924420461,169.7300528,11.66254035,9.873828602,0.750476197,2.662882765,0.209843621,74.89220809,3.633333206,734.4073154,40.22451545,0.055841157,0.000954962,0.053609638,0.001963477,0.415319665,0.020081519,0.042158664,0.00500626,17.86177355,0.261647321,0.333027566,350.2825867,5.990323995,353.6787062,12.95363973,352.6988538,17.05368005,351.1636975,5.144004343,0.685079365,,17.86177355,0.261647321,0.053609638,0.001963477,0.333027566,,,352.6988538,350.2825867,25
257,Z_Plesovice,596,537,16,25,154583.337,11477.67569,418.5436649,127.4742419,67.11315935,6.332910415,501.5473711,34.01054679,435282.8795,26536.74396,431400,24677.86505,2.238191189,0.203039087,2.12345689,0.305527216,4.025636741,0.495856618,1.114902682,0.145854097,16.85698819,1.460093962,5.604181153,0.423609546,57.71674897,4.295904542,15.45286429,1.244798613,53.36506657,4.542385775,8.319338282,0.665581409,53.56439762,3.783236268,7.337259992,0.554072484,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,<5.183,4.619251281,191.332872,13.10341471,10.71178534,0.778004024,3.507636854,0.270572603,106.4616126,5.098025188,837.8004915,45.71324982,0.055133865,0.000924524,0.051608917,0.001823535,0.392807451,0.018381191,0.049286146,0.005821287,18.10622487,0.262799351,0.335562943,345.9628004,5.801353766,267.0967695,9.437523979,336.418242,15.74249168,346.5478199,5.029902297,-2.837110833,,18.10622487,0.262799351,0.051608917,0.001823535,0.335562943,,,336.418242,345.9628004,25
258,Z_Plesovice,597,538,30,25,136459.3373,9787.617743,245.6737676,72.49784292,50.35017229,3.878318583,300.3962173,20.03772558,438132.4543,26367.45359,431400,24676.41845,1.448055664,0.099350147,0.817492324,0.097973122,1.736875893,0.179133835,0.492538807,0.053252558,7.291593064,0.591144175,2.777770574,0.198586955,31.46336627,2.252176482,8.928414818,0.680325127,33.72026697,2.763108589,5.757905713,0.431925855,39.66132482,2.614702184,5.706200827,0.391093901,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,ERROR: Error (#1003): Calibration RM composition does not contain analyte element,<1.452,1.137454724,86.3923749,5.695762627,5.085234077,0.357712947,1.15738018,0.08257863,36.74360571,1.755617427,428.8930865,23.56528097,0.0527057,0.000735511,0.054324031,0.001667362,0.395358045,0.013152365,0.03605687,0.00416033,18.98920894,0.247594989,-0.086257401,331.1107047,4.62067056,383.5036982,11.77083955,338.2759733,11.25341759,330.8399612,4.313729797,2.118172499,,18.98920894,0.247594989,0.054324031,0.001667362,-0.086257401,,,338.2759733,331.1107047,25
